# This file contains frame data, the format is:
# first_element width height flags next
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
3871 16 39 256 3979
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
3872 16 46 0 3980
3873 16 47 0 3981
3874 16 47 0 3982
3875 27 34 0 5249
3909 29 41 0 5253
3923 28 32 0 5254
3937 30 40 0 3986
3945 30 38 0 3950
3858 21 60 262 3988
3862 24 61 0 3989
3865 23 54 0 3990
3868 24 55 0 3987
3843 19 54 262 3992
3847 22 57 0 3993
3851 22 55 0 3994
3855 20 55 0 3991
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6832 20 32 0 4090
6836 27 32 0 4234
6841 19 33 0 4092
6845 19 32 0 4236
6850 19 32 0 4094
6854 27 32 0 4238
6859 18 31 0 4096
6863 29 31 0 4240
6868 18 33 0 4098
6872 27 33 0 4242
6877 19 33 256 4100
6877 19 33 0 4243
6886 21 33 256 4102
6886 21 33 0 4245
6895 21 31 256 4104
6895 21 31 0 4231
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6899 31 31 0 4232
6895 21 31 0 4103
6832 20 32 256 4089
6832 20 32 0 4233
6841 19 33 256 4091
6841 19 33 0 4235
6850 19 32 256 4093
6850 19 32 0 4237
6859 18 31 256 4095
6859 18 31 0 4239
6868 18 33 256 4097
6868 18 33 0 4241
6881 23 32 0 4244
6877 19 33 0 4099
6890 29 33 0 4246
6886 21 33 0 4101
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6904 19 32 256 4321
6908 21 31 0 4322
6913 18 32 0 4323
6917 28 31 0 4320
6923 17 33 256 4325
6927 18 32 0 4326
6931 18 33 0 4327
6936 17 32 0 4324
6940 19 32 256 4329
6944 22 31 0 4330
6949 26 31 0 4331
6955 24 31 0 4328
6961 18 31 256 4333
6965 24 30 0 4334
6970 29 31 0 4335
6975 23 30 0 4332
6980 19 33 256 4337
6985 23 32 0 4338
6990 27 33 0 4339
6996 22 32 0 4336
7001 18 33 256 4341
7005 19 32 0 4342
7009 23 33 0 4343
7014 19 32 0 4340
7018 22 33 256 4345
7023 23 32 0 4346
7028 29 33 0 4347
7033 22 32 0 4344
7038 21 31 256 4349
7042 23 30 0 4350
7047 32 31 0 4351
7052 23 30 0 4348
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7057 18 25 256 4520
7061 21 16 0 4521
0 0 0 0 0
0 0 0 0 0
7061 21 16 0 4517
7061 21 16 0 4522
7061 21 16 0 4523
7057 18 25 0 4516
7068 20 27 0 4525
7073 20 27 0 4530
7068 20 27 256 4524
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7073 20 27 0 4526
7078 23 30 0 4532
7083 23 30 0 4537
7078 23 30 256 4531
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7083 23 30 0 4533
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7088 23 29 256 4542
7088 23 29 0 4543
7093 23 29 0 4544
7093 23 29 0 4541
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7098 23 30 256 4549
7098 23 30 0 4550
7103 23 30 0 4551
7103 23 30 0 4548
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7108 18 28 256 4574
7112 18 28 0 4575
7116 18 29 0 4576
7120 18 30 0 4589
7127 19 28 256 4578
7131 20 28 0 4579
7135 18 29 0 4580
7139 18 30 0 4592
7146 18 28 256 4582
7150 19 28 0 4583
7154 18 30 0 4584
7158 18 31 0 4595
7165 18 28 256 4586
7169 18 28 0 4587
7173 18 30 0 4588
7177 18 31 0 4605
7124 16 39 0 4590
7125 16 37 0 4591
7126 16 35 0 4573
7143 16 39 0 4593
7144 16 37 0 4594
7145 16 35 0 4577
7162 16 39 0 4596
7163 16 37 0 4597
7164 16 35 0 4581
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7181 16 39 0 4606
7182 16 37 0 4607
7183 16 36 0 4585
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7216 31 15 256 4623
0 0 0 0 0
7199 23 17 0 4626
7199 23 17 0 4627
7199 23 17 0 4628
7204 31 14 20 4629
7208 31 14 19 4630
7212 31 15 18 5226
7220 16 16 256 4631
7221 16 16 256 4632
7222 16 16 256 4633
7223 16 16 256 4634
7224 16 17 256 4635
7225 16 20 256 4637
7225 16 20 0 4799
7229 16 20 0 4639
7230 16 18 0 4841
7233 16 18 256 4641
7233 16 18 0 4848
7237 16 17 256 4643
7237 16 17 0 4858
7241 16 15 256 4645
7241 16 15 0 4868
7245 16 15 256 4647
7245 16 15 0 4878
7249 16 18 256 4649
7249 16 18 0 4887
7253 16 18 256 4651
7253 16 18 0 4897
7257 16 18 256 4653
7257 16 18 0 4907
7261 16 18 256 4655
7261 16 18 0 4916
7265 16 18 256 4942
7265 16 18 0 4926
7269 16 10 256 4659
7269 16 10 0 4937
7275 16 10 256 4661
7275 16 10 0 4693
7277 16 10 256 4663
7277 16 10 0 4956
0 0 0 0 0
7281 16 10 256 4666
7281 16 10 0 4966
7285 16 10 256 4668
7285 16 10 0 4976
7227 16 20 256 4670
7227 16 20 0 4833
7231 16 20 256 4672
7231 16 20 0 4843
7235 16 18 256 4674
7235 16 18 0 4853
7239 16 17 256 4676
7239 16 17 0 4863
7243 16 15 256 4678
7243 16 15 0 4873
7247 16 15 256 4680
7247 16 15 0 4882
7251 16 18 256 4682
7251 16 18 0 4892
7255 16 18 256 4684
7255 16 18 0 4902
7259 16 18 256 4686
7259 16 18 0 4911
7263 16 18 256 4688
7263 16 18 0 4921
7267 16 18 256 4690
7267 16 18 0 4931
7271 16 10 256 4692
7271 16 10 0 4941
7275 16 10 0 4946
7265 16 18 0 4657
7279 16 10 256 4696
7279 16 10 0 4961
7283 16 10 256 4698
7283 16 10 0 4971
7287 16 10 256 4700
7287 16 10 0 4981
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7297 32 64 283 4711
0 0 0 0 0
7289 32 64 256 4707
0 0 0 0 0
7291 32 64 283 4710
7292 32 64 0 4709
7298 32 64 0 4705
7295 32 64 256 4712
7307 32 15 256 4713
7296 32 64 256 4714
7303 32 45 281 4721
7293 32 64 283 4717
7294 32 64 0 4716
7290 32 64 256 4718
7299 32 64 283 4720
7300 32 64 0 4719
7304 32 45 0 4715
0 0 0 0 0
7301 32 45 256 4723
0 0 0 0 0
7302 32 45 256 4725
0 0 0 0 0
7305 32 45 281 4728
7306 32 45 0 4727
7308 32 15 256 4729
7309 32 45 281 4731
7310 32 45 0 4730
7311 32 45 281 4733
7312 32 45 0 4732
7313 32 48 256 4734
7314 32 48 256 4735
7315 32 48 281 4737
7316 32 48 0 4736
7317 32 48 281 4739
7318 32 48 0 4738
7319 32 48 256 4740
7320 32 48 256 4741
7321 32 48 281 4743
7322 32 48 0 4742
7323 32 48 281 4745
7324 32 48 0 4744
7325 32 64 256 4746
7326 32 64 256 4747
7327 32 64 283 4749
7328 32 64 0 4748
7329 32 64 283 4751
7330 32 64 0 4750
7331 32 64 256 4752
7332 32 64 256 4753
7333 32 64 283 4755
7334 32 64 0 4754
7335 32 64 283 4757
7336 32 64 0 4756
7337 32 48 256 4758
7338 32 48 256 4759
7339 32 48 281 4761
7340 32 48 0 4760
7341 32 48 281 4763
7342 32 48 0 4762
7343 32 48 256 4764
7344 32 48 256 4765
7345 32 48 281 4767
7346 32 48 0 4766
7347 32 48 281 4769
7348 32 48 0 4768
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7381 18 32 256 4777
7385 21 31 0 4778
7391 18 31 0 4779
7395 25 30 0 4776
7401 17 31 256 4781
7405 18 32 0 4782
7409 20 31 0 4783
7413 19 32 0 4780
7349 18 31 256 4784
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7353 18 31 256 4788
7537 20 31 256 4789
0 0 0 0 0
0 0 0 0 0
7357 18 31 256 4792
0 0 0 0 0
7553 22 31 256 4794
7525 19 31 256 4795
7361 17 31 256 4796
7529 17 31 256 4797
7533 18 31 256 4798
7225 16 20 0 4803
7541 18 31 256 4800
7545 18 31 256 4801
7549 18 31 256 4802
7225 16 20 0 4830
7365 18 31 256 4804
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7369 18 31 256 4808
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7373 18 31 256 4814
0 0 0 0 0
7377 19 31 256 4816
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6332 19 24 0 4828
6332 19 24 0 3534
6320 22 16 0 3531
7226 16 18 0 4831
7226 16 18 0 4832
7226 16 18 0 4636
7227 16 20 0 4834
7227 16 20 0 4835
7228 16 18 0 4836
7228 16 18 0 4837
7228 16 18 0 4669
7229 16 20 0 4638
7229 16 20 0 4838
7229 16 20 256 4839
7230 16 18 0 4842
7230 16 18 0 4840
7231 16 20 0 4844
7231 16 20 0 4845
7232 16 18 0 4846
7232 16 18 0 4847
7232 16 18 0 4671
7233 16 18 0 4849
7233 16 18 0 4850
7234 16 17 0 4851
7234 16 17 0 4852
7234 16 17 0 4640
7235 16 18 0 4854
7235 16 18 0 4855
7236 16 17 0 4856
7236 16 17 0 4857
7236 16 17 0 4673
7237 16 17 0 4859
7237 16 17 0 4860
7238 16 16 0 4861
7238 16 16 0 4862
7238 16 16 0 4642
7239 16 17 0 4864
7239 16 17 0 4865
7240 16 16 0 4866
7240 16 16 0 4867
7240 16 16 0 4675
7241 16 15 0 4869
7241 16 15 0 4870
7242 16 14 0 4871
7242 16 14 0 4872
7242 16 14 0 4644
7243 16 15 0 4874
7243 16 15 0 4875
7244 16 14 0 4876
7244 16 14 0 4877
7244 16 14 0 4677
7245 16 15 0 4879
7245 16 15 0 4880
7246 16 14 0 4881
7246 16 14 0 4646
7247 16 15 0 4883
7247 16 15 0 4884
7248 16 14 0 4885
7248 16 14 0 4886
7248 16 14 0 4679
7249 16 18 0 5005
7249 16 18 0 4889
7250 16 18 0 4890
7250 16 18 0 4891
7250 16 18 0 4648
7251 16 18 0 5002
7251 16 18 0 4894
7252 16 18 0 4895
7252 16 18 0 4896
7252 16 18 0 4681
7253 16 18 0 4999
7253 16 18 0 4899
7254 16 18 0 4900
7254 16 18 0 4901
7254 16 18 0 4650
7255 16 18 0 4996
7255 16 18 0 4904
7256 16 18 0 4905
7256 16 18 0 4906
7256 16 18 0 4683
7257 16 18 0 4993
7257 16 18 0 4909
7258 16 18 0 4910
7258 16 18 0 4652
7259 16 18 0 4990
7259 16 18 0 4913
7260 16 18 0 4914
7260 16 18 0 4915
7260 16 18 0 4685
7261 16 18 0 4987
7261 16 18 0 4918
7262 16 18 0 4919
7262 16 18 0 4920
7262 16 18 0 4654
7263 16 18 0 4977
7263 16 18 0 4923
7264 16 18 0 4924
7264 16 18 0 4925
7264 16 18 0 4687
7265 16 18 0 4927
7265 16 18 0 4928
7266 16 18 0 4929
7266 16 18 0 4930
7266 16 18 0 4656
7267 16 18 0 4962
7267 16 18 0 4933
7268 16 18 0 4934
7268 16 18 0 4935
7268 16 18 0 4689
7265 16 18 0 4694
7269 16 10 0 4938
7270 16 10 0 4939
7270 16 10 0 4940
7270 16 10 0 4658
7271 16 10 0 4943
7265 16 18 0 4936
7272 16 10 0 4944
7272 16 10 0 4945
7272 16 10 0 4691
7276 16 10 0 4947
7276 16 10 0 4948
7276 16 10 0 4660
7273 16 10 256 4950
7273 16 10 0 4951
7273 16 10 0 4953
7267 16 18 0 4932
7274 16 10 0 4954
7274 16 10 0 4955
7274 16 10 0 4949
7277 16 10 0 4958
7267 16 18 0 4952
7278 16 10 0 4959
7278 16 10 0 4960
7278 16 10 0 4662
7279 16 10 0 4963
7267 16 18 0 4957
7280 16 10 0 4964
7280 16 10 0 4965
7280 16 10 0 4695
7281 16 10 0 4968
7263 16 18 0 4922
7282 16 10 0 4969
7282 16 10 0 4970
7282 16 10 0 4665
7283 16 10 0 4973
7263 16 18 0 4967
7284 16 10 0 4974
7284 16 10 0 4975
7284 16 10 0 4697
7285 16 10 0 4978
7263 16 18 0 4972
7286 16 10 0 4979
7286 16 10 0 4980
7286 16 10 0 4667
7287 16 10 0 4983
7261 16 18 0 4917
7288 16 10 0 4984
7288 16 10 0 4985
7288 16 10 0 4699
7261 16 18 0 4982
7261 16 18 0 4986
7259 16 18 0 4912
7259 16 18 0 4988
7259 16 18 0 4989
7257 16 18 0 4908
7257 16 18 0 4991
7257 16 18 0 4992
7255 16 18 0 4903
7255 16 18 0 4994
7255 16 18 0 4995
7253 16 18 0 4898
7253 16 18 0 4997
7253 16 18 0 4998
7251 16 18 0 4893
7251 16 18 0 5000
7251 16 18 0 5001
7249 16 18 0 4888
7249 16 18 0 5003
7249 16 18 0 5004
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7561 21 31 0 5056
7567 19 31 0 5057
7571 25 30 0 5090
7577 17 31 256 5059
7581 18 32 0 5060
7585 20 31 0 5061
7589 19 32 0 5058
7593 18 32 256 5063
7597 22 31 0 5064
7603 17 31 0 5065
7607 25 30 0 5062
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7613 20 31 256 5071
7617 23 30 0 5072
7622 20 32 0 5073
7626 22 31 0 5070
7631 18 30 256 5075
7635 22 29 0 5076
7640 17 30 0 5077
7644 20 29 0 5074
7649 18 31 256 5079
7653 19 32 0 5080
7657 18 31 0 5081
7661 17 32 0 5078
7665 19 31 256 5083
7669 22 30 0 5084
7674 18 31 0 5085
7678 19 30 0 5082
7683 22 31 256 5087
7687 24 30 0 5088
7692 22 31 0 5089
7696 24 30 0 5086
7557 19 32 256 5055
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
